2006,Distributed Simulation Symposium ,DSS,CORE2018,B,No,,,
434,Domain - Specific Languages for Software Engineering,DSLSE,CORE2018,C,No,0803,,
435,Domain Specific Aspect Languages,DSAL,CORE2018,C,No,0803,,
437,Dutch Computational Geometry Day,DutchCG,CORE2018,C,No,0802,,
438,Dynamic Graph Workshop,DGW,CORE2018,C,No,0802,,
439,Dynamic Languages Symposium,DLS,CORE2018,B,No,0803,,
443,ECRYPT Workshop on Cryptographic Hash Functions,,CORE2018,C,No,0804,,
444,ECRYPT Workshop on Tools for Cryptanalysis,,CORE2018,C,No,0804,,
446,Educational Data Mining,EDM,CORE2018,B,No,0804,,
2159,"EMAS (merger of DALT, AOSE and PROMAS)",EMAS,CORE2018,B,No,0804,0801,0803
447,Embedded Sensor Networks Workshop,Emnets,CORE2018,C,Yes,1005,,
448,Empirical Methods in Natural Language Processing,EMNLP,CORE2018,A,No,0801,,
449,Enabling Grids for E-Science European Conference,EGEE,CORE2018,C,No,0805,,
2011,Engineering Applications of Artifical Intelligence ,EAAI ,CORE2018,A,No,0801,,
2016,Engineering Federated Information (Database) Systems ,EFIS/EFDBS ,CORE2018,C,No,,,
2193,Engineering Interactive Computing Systems,EICS,CORE2018,Unranked,No,0806,0803,
452,ENVI and IDL Data Analysis and Visualization Symposium,VISualize,CORE2018,C,No,0801,,
454,ERATO Conference on Quantum Information Science,EQIS,CORE2018,C,No,0802,,
455,ERCIM Annual Workshop on Constraint Solving and Constraint Logic Programming,ERCIM/CSCLP,CORE2018,B,No,0802,,
456,Ershov Conference,PSI,CORE2018,B,No,0806,,
457,ETHICOMP Conference,ETHICOMP,CORE2018,B,Yes,0806,,
2170,EURO AMERICAN CONFERENCE ON TELEMATICS AND INFORMATION SYSTEMS,EATIS,CORE2018,C,No,0806,0805,08
458,Euro Virtual Reality,Euro VR,CORE2018,C,No,0801,,
459,"EuroConference on Combinatorics, Graph Theory and Applications",EUroComb,CORE2018,C,No,0802,,
460,Eurographics Symposium on Parallel Graphics and Visualization,EGPGV,CORE2018,B,No,0801,,
461,Eurographics Symposium on Virtual Environments,EGVE,CORE2018,B,No,0802,,
462,Eurographics/IEEE Symposium on Visualization,EuroVis,CORE2018,B,No,0801,,
463,Euromicro Conference on Real-Time Systems,ECRTS,CORE2018,A,No,1005,,
464,Euromicro Conference on Software Engineering and Advanced Applications,SEAA,CORE2018,B,No,0803,,
465,"Euromicro International Conference on Parallel, Distributed and Network Based Processing",PDP,CORE2018,C,No,0805,,
468,European Association of Computational Linguistics,EACL,CORE2018,A,No,0801,,
469,European Chapter on Combinatorial Optimization,ECCO,CORE2018,C,No,0802,,
470,European Computing Conference,ECC,CORE2018,C,No,08,,
471,European Conference of Information Warfare,ECIW,CORE2018,C,No,0806,,
472,European Conference on Ambient Intelligence,AmI,CORE2018,C,No,0801,,
473,European Conference on Artificial Intelligence,ECAI,CORE2018,A,No,0801,,
474,European Conference on Artificial Life,ECAL,CORE2018,B,No,0801,,
475,European Conference on Computational Biology,ECCB,CORE2018,B,No,0803,,
476,European Conference on Computational Learning Theory (Now in COLT),EuroCOLT,CORE2018,C,Yes,0801,,
478,European Conference on Computer Supported Cooperative Work,ECSCW,CORE2018,B,Yes,0806,,
479,European Conference on Computer Vision,ECCV,CORE2018,A,No,0801,,
480,European Conference on e-Government,ECEG,CORE2018,C,Yes,0806,,
2195,European Conference on Evolutionary Computation in Combinatorial Optimisation,EvoCOP,CORE2018,Unranked,No,0801,0802,
481,European Conference on Genetic Programming,EUROGP,CORE2018,B,No,0801,,
482,European Conference on Information Management and Evaluation,ECIME,CORE2018,C,Yes,0806,,
483,European Conference on Information Retrieval,ECIR,CORE2018,A,No,0806,0807,
484,European Conference on Information Systems,ECIS,CORE2018,A,No,0806,,
485,European Conference on Knowledge Management,EKM,CORE2018,B,Yes,0806,,
491,European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Database (PKDD and ECML combined from 2008),ECML PKDD,CORE2018,A,No,0804,,
488,European Conference on Object-Oriented Programming,ECOOP,CORE2018,A,No,0803,,
489,European Conference on Operations Research,EURO,CORE2018,C,No,0802,,
490,European Conference on Pattern Languages of Programs,EuroPLop,CORE2018,B,No,0803,,
492,European Conference on Research Methodology for Business and Management Studies,ECRM,CORE2018,C,No,0806,,
2165,European Conference on Software Architecture,ECSA,CORE2018,A,No,0803,,
493,European Conference on Software Maintenance and Reengineering,CSMR,CORE2018,C,No,0803,,
495,European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty,ECSQARU,CORE2018,C,No,0801,,
496,European Conference on Universal Multiservice Networks,ECUMN,CORE2018,C,No,0805,,
498,European Congress on Intelligent Techniques and Soft Computing,EUFIT,CORE2018,C,No,0801,,
2192,European Dependable Computing Conference,EDCC,CORE2018,Unranked,No,0899,0806,
499,European Graphics Conference,EUROGRAPH,CORE2018,A,No,0801,,
2018,European Grid Conference,EGC,CORE2018,B,No,,,
500,European Institute for Computer Anti-Virus Research EICAR Conference,EICAR,CORE2018,C,No,0804,,
501,European Lisp Workshop,ELW,CORE2018,C,No,0803,,
503,European Natural Language Generation Workshop,EuroNLG,CORE2018,B,No,0806,,
504,European PKI Workshop: Theory and Practice,EUROPKI,CORE2018,B,No,0803,,
505,European PVM/MPI Users' Group Conference,EuroPVM/MPI,CORE2018,C,Yes,0805,,
506,European Signal Processing Conference,EUSIPCO,CORE2018,B,No,1006,,
507,European Simulation MultiConference,ESM,CORE2018,B,No,0802,,
508,European Simulation Symposium,ESS,CORE2018,B,No,0801,,
52,"European Software Engineering Conference and the ACM SIGSOFT Symposium on the Foundations of Software Engineering (duplicate was listed as ESEC, removed from DB)",ESEC/FSE,CORE2018,A*,No,0803,,
510,European SPI,EuroSPI,CORE2018,B,Yes,0806,,
511,European Symposium on Algorithms,ESA,CORE2018,A,No,0802,,
512,European Symposium on Artificial Neural Networks,ESANN,CORE2018,B,No,0801,,
513,European Symposium on Gender and ICT,ESGICT,CORE2018,C,No,0899,,
514,European Symposium on Programming,ESOP,CORE2018,A,No,0803,,
515,European Symposium On Research In Computer Security,ESORICS,CORE2018,A,No,0803,,
518,European Workshop on Advanced Mobile Robots,EuroBot,CORE2018,C,No,0910,,
519,European Workshop on Computational Geometry,EuroCG,CORE2018,C,No,0802,,
2025,European Workshop on Learning Robots,EWLR,CORE2018,B,No,,,
520,European Workshop on Modelling Autonomous Agents in a Multi-Agent World,MAAMAW,CORE2018,C,No,0801,,
521,European Workshop on Multi-Agent Systems,EUMAS,CORE2018,C,No,0801,,
522,European Workshop on Security and Privacy in Ad -Hoc and Sensor Networks,ESAS,CORE2018,C,No,0803,,
524,European-Japanese Conference on Information Modelling and Knowledge Bases,EJC,CORE2018,C,No,0804,,
523,"European, Mediterranean and Middle Eastern Conference on Information Systems",EMCIS,CORE2018,B,Yes,0806,,
525,Eurosys Conference,EuroSys,CORE2018,A,No,0803,,
527,Exploring Modelling Methods in Systems Analysis and Design,EMMSAD,CORE2018,C,Yes,0806,,
2021,Extended Semantic Web Conference (was European Semantic Web Conference),ESWC,CORE2018,A,No,0801,0806,0804
528,Extending Database Technology,EDBT,CORE2018,A,No,0804,,
529,Extreme Markup Languages,Extreme,CORE2018,C,No,0803,,
533,Financial Cryptography and Data Security Conference,FC,CORE2018,B,Yes,0804,,
534,Finite Differences-Finite Elements-Finite Volumes-Boundary Elements,F-and-B,CORE2018,C,No,0801,,
535,FIRA Robot World Congress,FIRA,CORE2018,C,No,0910,,
537,Flexible Query-Answering Systems,FQAS,CORE2018,C,No,0801,,
539,Formal and Computational Cryptography,FCC,CORE2018,C,No,0804,,
540,Formal Methods Europe,FME,CORE2018,A,No,0802,,
2196,Formal Methods in Computer-Aided Design,FMCAD,CORE2018,Unranked,No,0802,0906,
541,Formal Methods in Software Engineering and Defence Systems Workshop,FMSEDS,CORE2018,C,No,0803,,
542,Formal Methods Pacific,FMP,CORE2018,C,No,0802,,
543,Formal Power Series and Algebraic Combinatorics,FPSAC,CORE2018,B,Yes,0802,,
2029,Formal Techniques in Real-Time and Fault Tolerant Systems ,FTRTFT ,CORE2018,B,No,,,
544,"Forum on Specification, Verification and Design Languages",FDL,CORE2018,C,No,0804,,
545,Foundations of Aspect-Oriented Languages,FOAL,CORE2018,C,No,0803,,
546,Foundations of Genetic Algorithms,FOGA,CORE2018,A*,Yes,0801,,
547,Foundations of Software Science and Computational Structures,FOSSACS,CORE2018,A,Yes,0803,,
548,Foundations of Software Technology and Theoretical Computer Science,FST&TCS,CORE2018,B,Yes,0802,,
2027,Frontiers in Education,FIE,CORE2018,B,No,,,
553,Functional and Declarative Programming in Education,FDPE,CORE2018,C,No,0803,,
554,Fundamental Approaches to Software Engineering,FASE,CORE2018,B,No,0803,,
555,Game Developers Conference,GDC,CORE2018,C,No,0806,,
556,Genetic and Evolutionary Computations,GECCO,CORE2018,A,Yes,08,09,
559,Geometry Festival: An international workshop on Discrete Geometry and Rigidity,GeomFest,CORE2018,C,No,0802,,
560,Geometry Modeling and Processing,GMP,CORE2018,B,No,0802,,
562,GeoVisualization and Information Visualization,GeoViz,CORE2018,C,No,0801,,
565,"GI International Conference on Detection of Intrusions and Malware, and Vulnerability Assessment",DIMVA,CORE2018,C,No,0803,,
566,GIS Planet Conference,GISPlanet,CORE2018,C,No,0806,,
567,Global Chinese Conference on Computers in Education,GCCCE,CORE2018,C,Yes,0899,,
569,Global Information Technology Management Association World Conference,GITMA,CORE2018,B,No,0806,,
571,Grace Hopper Celebration of Women in Computing,GHC,CORE2018,C,No,0899,,
572,Graph Drawing,GD,CORE2018,A,No,0802,,
573,Graphics Interface,GI,CORE2018,B,No,0801,,
574,Haskell Workshop,HASKELL,CORE2018,C,No,0803,,
575,Hawaii International Conference on System Sciences,HICSS,CORE2018,A,Yes,0806,,
2198,HCist - International Conference on Health and Social Care Information Systems and Technologies,HCist,CORE2018,Unranked,No,1117,0807,
576,Health Informatics Conference,HIC,CORE2018,Australasian,Yes,0806,,
579,Heterogeneity in Computing Workshop,HCW,CORE2018,B,No,0805,,
581,High-Performance Grid Computing Workshop (part of IPDPS Conference),HPGrid,CORE2018,C,No,0805,,
2032,Human Language Technologies ,HLT ,CORE2018,B,No,,,
584,Human System Interaction,HIS,CORE2018,C,No,0806,,
2215,Human-Agent Interaction,HAI,CORE2018,Unranked,No,0806,1005,1702
2036,IADIS International Conference Applied Computing,IADIS AC ,CORE2018,C,No,,,
590,IAVoSS Workshop On Trustworthy Elections,WOTE,CORE2018,C,No,0802,,
2187,Iberian Conference on Information Systems and Technologies,CISTI,CORE2018,Regional,No,0806,0803,
592,IberoAmerican Congress on Pattern Recognition,CIARP,CORE2018,C,No,0801,,
2058,IDF Congress,IDFC,CORE2018,C,No,,,
595,IEEE Automatic Speech Recognition and Understanding Workshop,ASRU,CORE2018,C,No,0801,,
596,IEEE Bioinformatics and Bioengineering,BIBE,CORE2018,C,No,0803,,
597,IEEE Computational Systems Bioinformatics Conference,CSB,CORE2018,A,No,0803,,
598,IEEE Computer Communications Workshop,CCW,CORE2018,B,No,1005,,
599,IEEE Computer Security Foundations Symposium (was CSFW),CSF,CORE2018,A,No,0803,,
2184,IEEE Conference on Cognitive and Computational Aspects of Situation Management ,CogSIMA,CORE2018,National:USA,No,0801,1702,
602,IEEE Conference on Computational Complexity,CCC,CORE2018,A,No,0802,,
604,IEEE Conference on Computer Vision and Pattern Recognition,CVPR,CORE2018,A*,No,0801,,
605,IEEE Conference on Decision and Control,CDC,CORE2018,A,No,1005,,
1989,"IEEE Conference on Electronic Commerce Technology and Enterprise Computing, e_Commerce and e-Services ",CBI (was CEC/EEE) ,CORE2018,B,Yes,,,
2056,"IEEE Conference on Information, Decision and Control",IDC,CORE2018,C,No,,,
607,IEEE Conference on Local Computer Networks,LCN,CORE2018,A,No,1006,,
608,IEEE Conference on Mass Storage Systems and Technologies,MSST,CORE2018,C,No,0804,,
2110,IEEE Conference on Open Architecture and Network Programming,OPENARCH,CORE2018,A,No,0805,,
611,"IEEE Conference on Systems, Man and Cybernetics",SMC,CORE2018,B,No,0806,,
2061,IEEE Congress on Evolutionary Computation,CEC,CORE2018,B,Yes,0801,,
615,IEEE Congress on Services,SERVICES,CORE2018,B,No,0806,,
616,IEEE Consumer Communications and Networking Conference,IEEE CCNC,CORE2018,B,No,0805,,
2010,IEEE Dynamic Spectrum Access Networks ,DYSPAN ,CORE2018,B,No,,,
618,IEEE European Conference on Web Services,ECOWS,CORE2018,C,No,0806,,
2185,IEEE European Symposium on Security and Privacy,EuroS&P,CORE2018,NEW,No,0803,0802,
620,IEEE Global Internet Symposium,GI,CORE2018,C,No,0805,,
2030,IEEE Global Telecommunications Conference ,GLOBECOM,CORE2018,B,No,,,
2037,IEEE Industry Applications Society Annual Conference,IAS,CORE2018,C,No,,,
622,"IEEE Information Theory Workshop on Detection, Estimation, Classification and Imaging",DECI,CORE2018,C,No,0802,,
623,IEEE Information Visualization Conference,IEEE InfoVis,CORE2018,A*,Yes,0801,0806,
2071,IEEE Intell Network Workshop,IN,CORE2018,B,No,,,
624,IEEE International Augmented Reality Toolkit Workshop,IARTW,CORE2018,C,No,0806,,
625,IEEE International Conference and Workshop on the Engineering of Computer Based Systems,ECBS,CORE2018,B,No,1005,,
2042,"IEEE International Conference on Acoustics, Speech and Signal Processing",ICASSP,CORE2018,B,No,,,
627,IEEE International Conference on Adaptive and Intelligent Systems,ICAIS,CORE2018,C,No,0801,,
628,IEEE International Conference on Advanced Learning Technologies,ICALT,CORE2018,B,Yes,1203,,
92,IEEE International Conference on Advanced Video and Signal Based Surveillance,AVSS,CORE2018,B,Yes,1005,,
629,IEEE International Conference on Automatic Face and Gesture Recognition,FG,CORE2018,C,No,0801,,
630,IEEE International Conference on Autonomic Computing,ICAC,CORE2018,B,No,0805,,
631,IEEE International Conference on Cloud Computing,CLOUD,CORE2018,B,No,0806,,
931,IEEE International Conference on Cloud Computing Technology and Science (International Conference on Cloud Computing pre 2010),CloudCom,CORE2018,C,No,0806,,
632,IEEE International Conference on Cluster Computing,CLUSTER,CORE2018,A,No,0805,,
633,IEEE International Conference on Cognitive Informatics,ICCI,CORE2018,C,No,0801,,
634,IEEE International Conference on Communications,ICC,CORE2018,B,Yes,1006,,
635,IEEE International Conference on Computational Cybernetics,ICCC,CORE2018,C,No,0801,,
636,IEEE International Conference on Computational Intelligence for Measurement Systems and Applications,CIMSA,CORE2018,C,No,0801,,
637,IEEE International Conference on Computer and Information Technology,CIT,CORE2018,C,No,08,,
2074,IEEE International Conference on Computer Communications,INFOCOM,CORE2018,A*,Yes,0805,,
2045,IEEE International Conference on Computer Languages,ICCL,CORE2018,A,No,0803,,
638,IEEE International Conference on Computer Vision,ICCV,CORE2018,A*,Yes,0801,,
639,IEEE International Conference on Control Applications,CCA,CORE2018,B,No,1006,,
640,IEEE International Conference on COTS-Based Software Systems,ICCBSS,CORE2018,C,Yes,0803,,
641,IEEE International Conference on Cybernetics and Intelligent Systems,CIS,CORE2018,C,No,0801,,
642,IEEE International Conference on Data Mining,ICDM,CORE2018,A*,Yes,0804,,
2182,IEEE International Conference on Data Science and Engineering,ICDSE,CORE2018,National:India,No,0801,,
643,IEEE International Conference on Digital EcoSystems and Technologies Conference,IEEE DEST,CORE2018,C,No,0806,,
644,IEEE International Conference on Distributed Computing in Sensor Systems,DCOSS,CORE2018,B,No,0805,,
2047,IEEE International Conference on Document Analysis and Recognition,ICDAR,CORE2018,A,No,0806,,
645,IEEE International Conference on e-Business Engineering,ICEBE,CORE2018,B,No,0804,1203,
648,IEEE International Conference on e-Science and Grid Computing,e-Science,CORE2018,A,No,0805,,
1472,"IEEE international conference on ehealth networking applications and
 services (was International Workshop on Enterprise Networking and Computing in Health Care Industry; changed 2006)",HealthCom,CORE2018,C,No,0806,,
646,IEEE International Conference on Engineering of Complex Computer Systems,ICECCS,CORE2018,A,No,1005,,
647,"IEEE International Conference on Enterprise Computing, E-Commerce and E-Services",EEE,CORE2018,C,Yes,0806,,
649,IEEE International Conference on Fuzzy Systems,FUZZ-IEEE,CORE2018,A,No,0801,,
650,IEEE International Conference on Global Software Engineering,ICGSE,CORE2018,C,No,0803,,
651,IEEE International Conference on Granular Computing,GrC,CORE2018,C,No,0801,,
652,IEEE International Conference on High Performance Computing and Communications,HPCC,CORE2018,B,No,0805,,
653,IEEE International Conference on High Performance Computing and Simulation,IEEE HPCS,CORE2018,B,No,0805,,
654,IEEE International Conference on Image Processing,ICIP,CORE2018,B,Yes,0801,,
656,IEEE International Conference on Information and Automation,IEEE ICIA,CORE2018,C,No,0801,,
657,IEEE International Conference on Information Integration and Reuse,IRI,CORE2018,C,No,0804,,
658,IEEE International Conference on Intelligence and Security Informatics,ISI,CORE2018,C,No,0803,,
659,IEEE International Conference on Intelligence for Homeland Security and Personal Safety,CIHSPS,CORE2018,C,No,0801,,
660,IEEE International Conference on Intelligent Computer Communication and Processing,ICCP,CORE2018,C,No,0801,,
2076,IEEE International Conference on Intelligent Processing Systems,IPS,CORE2018,C,No,,,
661,IEEE International Conference on Intelligent Systems,IEEE IS,CORE2018,C,No,0801,,
663,IEEE International Conference on Mobile Ad-hoc and Sensor Systems,MASS,CORE2018,B,Yes,1006,,
664,IEEE International Conference on Multimedia and Expo,ICME,CORE2018,B,No,0801,,
2063,IEEE International Conference on Multimedia Computing and Systems,IEEE-MM,CORE2018,A,No,0806,,
2099,IEEE International Conference on Multimedia in Education,MME,CORE2018,C,No,,,
665,IEEE International Conference on Networks,ICON,CORE2018,B,No,1006,,
666,IEEE International Conference on Neural Networks,ICNN,CORE2018,B,Yes,0801,,
667,IEEE International Conference on Parallel Processing Workshops,WoPP,CORE2018,C,No,0805,,
668,IEEE International Conference on Peer to Peer Computing,P2P,CORE2018,C,Yes,0806,,
669,IEEE International Conference on Pervasive Computing and Communications,PERCOM,CORE2018,A*,Yes,0805,,
1181,"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",ICPC,CORE2018,C,No,0803,,
670,IEEE International Conference on Radio Frequency Identification,IEEE RFID,CORE2018,B,No,1006,,
2051,IEEE International Conference on Robotics and Automation,ICRA,CORE2018,B,No,,,
610,"IEEE International Conference on Sensing, Communication and Networking",SECON,CORE2018,B,No,1006,,
673,IEEE International Conference on Service-Oriented Computing Applications,SOCA,CORE2018,C,No,0806,,
674,IEEE International Conference on Services Computing,SCC,CORE2018,A,No,0806,,
676,"IEEE International Conference on Software Maintenance and Evolution (prior to 2014 was ICSM, IEEE International Conference on Software Maintenance)",ICSME,CORE2018,A,No,0803,,
1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2018,B,Yes,0801,,
678,IEEE International Conference on Web Services,ICWS,CORE2018,A,Yes,0806,,
679,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",WiMob,CORE2018,B,No,0805,1005,
680,IEEE International Conference on Wireless Information Technology and Systems,ICWITS,CORE2018,B,No,0805,,
682,IEEE International Enterprise Distributed Object Computing Conference,EDOC,CORE2018,B,No,0806,,
683,IEEE International Geoscience and Remote Sensing Symposium,IGARSS,CORE2018,C,No,0801,,
685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2018,A,No,0801,,
686,IEEE International Multioptic Conference,INMIC,CORE2018,C,No,08,,
687,IEEE International On-Line Testing Symposium,IOLTS,CORE2018,C,No,0803,,
688,IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,CORE2018,A,No,0805,,
689,IEEE International Performance Computing and Communications Conference,IPCCC,CORE2018,B,No,0805,,
690,IEEE International Requirements Engineering Conference,RE,CORE2018,A,No,0803,,
2081,IEEE International Solid-State Circuits Conference,ISSCC,CORE2018,A,No,,,
691,"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2018,A,No,1006,,
692,IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2018,C,No,0802,,
693,IEEE International Symposium on Artificial Life,IEEE Alife,CORE2018,A,No,0801,,
695,"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2018,A,No,0805,,
698,IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2018,B,No,0803,,
699,IEEE International Symposium on Information Theory,ISIT,CORE2018,B,No,0804,,
2073,IEEE International Symposium on Intelleligence in Neural & Biological Systems,INBS,CORE2018,B,No,,,
700,IEEE International Symposium on Intelligent Control,ISIC,CORE2018,B,No,1005,,
701,IEEE International Symposium on Multimedia,ISM,CORE2018,C,No,0801,,
702,IEEE International Symposium on Network Computing and Applications,NCA,CORE2018,A,Yes,0805,,
703,IEEE International Symposium on Object-Oriented Real-Time Distributed Computing,ISORC,CORE2018,C,No,0805,,
704,IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2018,B,No,0805,,
705,IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2018,B,No,0803,,
706,IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2018,B,No,1006,,
707,IEEE International Symposium on Security in Networks and Distributed Systems,SSNDS,CORE2018,C,No,0803,,
2135,IEEE International Symposium on Software Metrics ,SMS ,CORE2018,A,No,0803,,
708,IEEE International Symposium on Wearable Computing,ISWC,CORE2018,A*,Yes,0806,,
709,IEEE International Symposium on Web Systems Evolution,WSE,CORE2018,C,No,0806,,
710,IEEE International Test Conference,ITC,CORE2018,B,No,1005,,
711,IEEE International Working Conference on Mining Software Repositories,MSR,CORE2018,A,No,0804,0803,
720,IEEE International Working Conference on Software Visualisation,VISSOFT,CORE2018,B,No,0801,,
712,IEEE International Workshop on Cellular Nanoscale Networks and Applications,CNNA,CORE2018,C,No,0801,,
2084,IEEE International Workshop on Cluster Computing and the Grid ,IWCC ,CORE2018,C,No,,,
713,IEEE International Workshop on Databases for Next-Generation Researchers,SWOD,CORE2018,C,No,0804,,
2001,IEEE International Workshop on Distributed Intelligent Simululation and Real-Time Applications,DISRA,CORE2018,B,No,,,
714,IEEE International Workshop on Future Trends of Distributed Computing Systems,FTDCS,CORE2018,C,No,0805,,
715,IEEE International Workshop on Neural Networks for Signal Processing,NNSP,CORE2018,C,No,0801,,
716,IEEE International Workshop on Object-Oriented Real-Time Dependable Systems,WORDS,CORE2018,B,No,1005,,
717,IEEE International Workshop on Quality of Service,IWQoS,CORE2018,B,Yes,0805,,
718,IEEE International Workshop on Source Code Analysis and Manipulation,SCAM,CORE2018,C,No,0803,,
2088,IEEE LAN/MAN Workshop,LANMAN ,CORE2018,C,No,,,
723,IEEE Network Operations and Management Symposium,NOMS,CORE2018,B,No,1006,,
724,IEEE Pacific Visualization Symposium (was APVIS),PacificVis,CORE2018,B,Yes,0801,,
725,IEEE Real-Time and Embedded Technology and Applications Symposium,RTAS,CORE2018,A,No,1006,,
726,IEEE Software Engineering Workshop,SEW,CORE2018,C,No,0803,,
727,IEEE Swarm Intelligence Symposium,IEEE SIS,CORE2018,C,No,0801,,
728,IEEE Symposium on 3D User Interfaces,3DUI,CORE2018,B,No,0801,,
729,IEEE Symposium on Advanced Management of Information for Globalized Enterprises,AMIGE,CORE2018,C,No,0806,,
731,IEEE Symposium on Computational Intelligence and Data Mining,CIDM,CORE2018,C,No,0801,0804,
732,IEEE Symposium on Computational Intelligence and Games,CIG,CORE2018,C,No,0801,,
733,IEEE Symposium on Computational Intelligence for Financial Engineering,IEEE CIFEr,CORE2018,C,No,0801,,
734,IEEE Symposium on Computational intelligence for Image Processing,IEEE CIIP,CORE2018,C,No,0801,,
735,IEEE Symposium on Computational intelligence for Multimedia Signal and Vision Processing,IEEE CIMSVP,CORE2018,C,No,0801,,
736,IEEE Symposium on Computational Intelligence for Security and Defence Applications,IEEE CISDA,CORE2018,C,No,0801,,
737,IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology,CIBCB,CORE2018,C,No,0801,,
738,IEEE Symposium on Computational Intelligence in Control and Automation,IEEE CICA,CORE2018,C,No,0801,,
739,IEEE Symposium on Computational Intelligence in Cyber Security,IEEE CICS,CORE2018,C,No,0801,0805,
740,IEEE Symposium on Computational Intelligence in Image and Signal Processing,CIISP,CORE2018,C,No,0801,,
741,IEEE Symposium on Computational Intelligence in Multi-Criteria Decision-Making,IEEE MCDM,CORE2018,C,No,0801,,
742,IEEE Symposium on Computational Intelligence in Scheduling,IEEE CI-Sched,CORE2018,C,No,0801,,
743,IEEE Symposium on Computer Arithmetic,ARITH,CORE2018,C,No,0803,,
744,IEEE Symposium on Computers and Communications,ISCC,CORE2018,B,No,08,,
2026,IEEE Symposium on Field Programmable Custom Computing Machines,FCCM,CORE2018,A,No,0803,,
745,IEEE Symposium on Foundations of Computer Science,FOCS,CORE2018,A*,Yes,0802,,
746,IEEE Symposium on High-Performance Interconnects,HOTI,CORE2018,B,No,0805,,
747,IEEE Symposium on Intelligent Agents,IEEE IA,CORE2018,C,No,0801,,
748,IEEE Symposium on Logic in Computer Science,LICS,CORE2018,A*,Yes,0802,,
749,IEEE Symposium on Rapid Prototyping,RSP,CORE2018,C,No,0803,,
750,IEEE Symposium on Security and Privacy,S&P,CORE2018,A*,Yes,0802,0803,
751,IEEE Symposium on Visual Analytics Science and Technology,IEEE VAST,CORE2018,C,No,0802,,
752,IEEE Symposium on Visual Languages and Human-Centric Computing (was VL),VL/HCC,CORE2018,B,Yes,0806,,
754,IEEE Systems and Information Engineering Design Symposium,SIEDS,CORE2018,C,No,08,,
756,IEEE Tencon (IEEE Region 10 Conference),Tencon,CORE2018,C,No,1005,1006,
2064,IEEE Transactions on Knowledge and Data Engineering,IEEETKDE,CORE2018,A,No,0806,0801,
757,IEEE Vehicular Technology Conference,VTC,CORE2018,B,No,0902,,
758,IEEE Virtual Reality Conference,VR,CORE2018,A,Yes,0801,,
759,IEEE Visualization,IEEE VIS,CORE2018,A,No,0801,,
760,IEEE Wireless Communications and Networking Conference,WCNC,CORE2018,B,No,1006,,
761,IEEE Working Conference on Reverse Engineering,WCRE,CORE2018,B,No,0803,,
762,IEEE Workshop on Advances in Techniques for Analysis of Remotely Sensed Data,WARDS,CORE2018,C,No,0802,,
763,IEEE Workshop on Applications of Computer Vision,WACV,CORE2018,A,No,0801,,
764,IEEE Workshop on Computational Intelligence for Visual Intelligence,IEEE CIVI,CORE2018,C,No,0801,,
765,IEEE Workshop on Computational Intelligence in Aerospace Applications,IEEE CIAA,CORE2018,C,No,0801,,
766,"IEEE Workshop on Computational Intelligence in Biometrics: Theory, Algorithms, and Applications",IEEE CIB,CORE2018,C,No,0801,,
767,IEEE Workshop on Computational Intelligence in Vehicles and Vehicular Systems,IEEE CIWS,CORE2018,C,No,0801,,
768,IEEE Workshop on Computational Intelligence in Virtual Environments,IEEE CIVE,CORE2018,C,No,0801,,
769,IEEE Workshop on Evolvable and Adaptive Hardware,IEEE WEAH,CORE2018,C,No,0801,,
770,IEEE Workshop on Evolving and Self-Developing Intelligent Systems,IEEE ESDIS,CORE2018,C,No,0801,,
771,IEEE Workshop on High Performance Switching and Routing,HPSR,CORE2018,C,Yes,1005,,
772,IEEE Workshop on Hot Topics in Web Systems and Technologies,HotWeb,CORE2018,B,No,0806,,
773,IEEE Workshop on Hybrid Intelligent Models and Applications,IEEE HIMA,CORE2018,C,No,0801,,
774,IEEE Workshop on Memetic Algorithms,IEEE WOMA,CORE2018,C,No,0801,,
776,IEEE Workshop on Organic Computing,IEEE OC,CORE2018,C,No,0801,,
777,IEEE Workshop on Robotic Intelligence in Informationally Structured Space,IEEE RiiSS,CORE2018,C,No,0801,,
778,IEEE Workshop on Speech Coding,SCW,CORE2018,C,No,0801,,
782,IEEE/ACIS International Conference on Computer and Information Science,ICIS,CORE2018,C,No,08,,
